"nickname","user_id","follower_count","bio","vertical","creator_rank","video_index","video_item_id","video_name","video_type","video_url","video_play_count","video_like_count","video_rank"
"Mari Lop","7442465406876632094",574280,"Sean bienvenidos a mi cuenta secundaria♥️
Mi insta: 👇🏻♥️","Performance",10,2,"7551241165534809358","Como que si le gustó la idea 🫣🫣","Performance","https://www.tiktok.com/@marissalopez2.0/video/7551241165534809358",89471,5981,3
"Mari Lop","7442465406876632094",574280,"Sean bienvenidos a mi cuenta secundaria♥️
Mi insta: 👇🏻♥️","Performance",10,3,"7550522895248788791","Pero bien que no dijo que no🙃😅","Performance","https://www.tiktok.com/@marissalopez2.0/video/7550522895248788791",10401075,431280,4
"Mari Lop","7442465406876632094",574280,"Sean bienvenidos a mi cuenta secundaria♥️
Mi insta: 👇🏻♥️","Performance",10,4,"7549363975666863373","Pero es de cariño🥰🥰","Performance","https://www.tiktok.com/@marissalopez2.0/video/7549363975666863373",1263226,57768,5
"Mari Lop","7442465406876632094",574280,"Sean bienvenidos a mi cuenta secundaria♥️
Mi insta: 👇🏻♥️","Performance",10,5,"7548995472086584590","Pues ella tiene la culpa para que se come esa paleta enfrente de mi🙃","Performance","https://www.tiktok.com/@marissalopez2.0/video/7548995472086584590",481893,22442,6
"Mari Lop","7442465406876632094",574280,"Sean bienvenidos a mi cuenta secundaria♥️
Mi insta: 👇🏻♥️","Performance",10,6,"7547890507356163342","Ya se la estaba creyendo 🤣🤣","Performance","https://www.tiktok.com/@marissalopez2.0/video/7547890507356163342",1188004,51154,7
"AreX","7522061090420786198",121186,"✅️SÍGUEME PARA MÁS VIDEOS!
📩 oficialarex@gmail.com
➡️YT/IG: ArexX 😎","Performance",1,0,"7552576775180520726","¿Sabias que? #viralvideo #sabiasque #humor #comedia #gracioso ","Performance","https://www.tiktok.com/@arexxoficial/video/7552576775180520726",6446,320,1
"AreX","7522061090420786198",121186,"✅️SÍGUEME PARA MÁS VIDEOS!
📩 oficialarex@gmail.com
➡️YT/IG: ArexX 😎","Performance",1,1,"7552182130701258006","¿Sabias que? #viralvideo #sabiasque #gracioso #humor #comedia ","Performance","https://www.tiktok.com/@arexxoficial/video/7552182130701258006",13989,446,2
"AreX","7522061090420786198",121186,"✅️SÍGUEME PARA MÁS VIDEOS!
📩 oficialarex@gmail.com
➡️YT/IG: ArexX 😎","Performance",1,2,"7551842564727409922","¿Sabias que? #viralvideo #sabiasque #gracioso #comedia #humor ","Performance","https://www.tiktok.com/@arexxoficial/video/7551842564727409922",87356,2218,3
"AreX","7522061090420786198",121186,"✅️SÍGUEME PARA MÁS VIDEOS!
📩 oficialarex@gmail.com
➡️YT/IG: ArexX 😎","Performance",1,3,"7551475814202658070","¿Sabias que? #viralvideo #sabiasque #humor #comedia #gracioso ","Performance","https://www.tiktok.com/@arexxoficial/video/7551475814202658070",101147,3413,4
"AreX","7522061090420786198",121186,"✅️SÍGUEME PARA MÁS VIDEOS!
📩 oficialarex@gmail.com
➡️YT/IG: ArexX 😎","Performance",1,4,"7551439959316811030","¿Sabias que? #viralvideo #sabiasque #humor #comedia #gracioso ","Performance","https://www.tiktok.com/@arexxoficial/video/7551439959316811030",112409,4505,5
"AreX","7522061090420786198",121186,"✅️SÍGUEME PARA MÁS VIDEOS!
📩 oficialarex@gmail.com
➡️YT/IG: ArexX 😎","Performance",1,5,"7551107915789241623","Noticia de ultimo minuto! #viralvideo #noticiadeultimominuto #humor #comedia #gracioso ","Performance","https://www.tiktok.com/@arexxoficial/video/7551107915789241623",982999,30325,6
"AreX","7522061090420786198",121186,"✅️SÍGUEME PARA MÁS VIDEOS!
📩 oficialarex@gmail.com
➡️YT/IG: ArexX 😎","Performance",1,6,"7550434401801407767","noticia de ultimo minuto! #viralvideo #noticiadeultimominuto #humor #comedia #gracioso ","Performance","https://www.tiktok.com/@arexxoficial/video/7550434401801407767",22975250,1180119,7
"AreX","7522061090420786198",121186,"✅️SÍGUEME PARA MÁS VIDEOS!
📩 oficialarex@gmail.com
➡️YT/IG: ArexX 😎","Performance",1,7,"7550354601569045782","¿Sabias que? #viralvideo #sabiasque #humor #comedia #gracioso ","Performance","https://www.tiktok.com/@arexxoficial/video/7550354601569045782",56256,2073,8
"somosferymaria","7407665681535108139",191884,"Una pareja intentando ser mejor cada día ☀️
777⚡️","Performance",2,0,"7552698245227498807","Leche de don Zacarías #humor ","Performance","https://www.tiktok.com/@somosferymaria/video/7552698245227498807",12467,211,1
"somosferymaria","7407665681535108139",191884,"Una pareja intentando ser mejor cada día ☀️
777⚡️","Performance",2,1,"7551625348358622494","La mandé a comprar frijoles del último saco #humor ","Performance","https://www.tiktok.com/@somosferymaria/video/7551625348358622494",1931588,32444,2
"somosferymaria","7407665681535108139",191884,"Una pareja intentando ser mejor cada día ☀️
777⚡️","Performance",2,2,"7551569427578293517","La mandé a la tienda por 50 pesos de quesobadon #humor ","Performance","https://www.tiktok.com/@somosferymaria/video/7551569427578293517",150736,1959,3
"somosferymaria","7407665681535108139",191884,"Una pareja intentando ser mejor cada día ☀️
777⚡️","Performance",2,3,"7551224851948752158","La mandé a la farmacia por bésamelazona #humor ","Performance","https://www.tiktok.com/@somosferymaria/video/7551224851948752158",1109739,12629,4
"somosferymaria","7407665681535108139",191884,"Una pareja intentando ser mejor cada día ☀️
777⚡️","Performance",2,4,"7550858480446426423","No la encontró #humor ","Performance","https://www.tiktok.com/@somosferymaria/video/7550858480446426423",10844293,333421,5
"somosferymaria","7407665681535108139",191884,"Una pareja intentando ser mejor cada día ☀️
777⚡️","Performance",2,5,"7550582017692405022","Los tienes que respetar #humor ","Performance","https://www.tiktok.com/@somosferymaria/video/7550582017692405022",51117,915,6
"somosferymaria","7407665681535108139",191884,"Una pareja intentando ser mejor cada día ☀️
777⚡️","Performance",2,6,"7550190554949209357","Por qué no me dices #humor ","Performance","https://www.tiktok.com/@somosferymaria/video/7550190554949209357",71742,953,7
"somosferymaria","7407665681535108139",191884,"Una pareja intentando ser mejor cada día ☀️
777⚡️","Performance",2,7,"7549772373583596830","Le pido comida a mis papás enfrente de mi esposo #humor","Performance","https://www.tiktok.com/@somosferymaria/video/7549772373583596830",56102,1196,8
"A N A T O L Y","7494121776475112470",431705,"","Performance",3,0,"7552802078993698070","Part 86 #anatoly #prankvideo #gym #fyp #london ","Performance","https://www.tiktok.com/@neronselie/video/7552802078993698070",32605,1485,1
"A N A T O L Y","7494121776475112470",431705,"","Performance",3,1,"7552567020600954135","Part 85 #anatoly #prankvideo #gym #fyp #london ","Performance","https://www.tiktok.com/@neronselie/video/7552567020600954135",701578,23083,2
"A N A T O L Y","7494121776475112470",431705,"","Performance",3,2,"7552344516649356566","Part 84 #anatoly #prankvideo #gym #fyp #london ","Performance","https://www.tiktok.com/@neronselie/video/7552344516649356566",32128,1807,3
"A N A T O L Y","7494121776475112470",431705,"","Performance",3,3,"7552205168922742038","Part 83 #anatoly #prankvideo #gym #fyp #london ","Performance","https://www.tiktok.com/@neronselie/video/7552205168922742038",403087,13653,4
"A N A T O L Y","7494121776475112470",431705,"","Performance",3,4,"7551974089120894230","Part 82 #anatoly #prankvideo #gym #fyp #london ","Performance","https://www.tiktok.com/@neronselie/video/7551974089120894230",120735,3866,5
"A N A T O L Y","7494121776475112470",431705,"","Performance",3,5,"7551823322015714582","Part 81 #anatoly #prankvideo #gym #fyp #london ","Performance","https://www.tiktok.com/@neronselie/video/7551823322015714582",129627,4529,6
"A N A T O L Y","7494121776475112470",431705,"","Performance",3,6,"7551459744582470934","Part 79 #anatoly #prankvideo #gym #fyp #london ","Performance","https://www.tiktok.com/@neronselie/video/7551459744582470934",231988,3818,7
"A N A T O L Y","7494121776475112470",431705,"","Performance",3,7,"7550709656126049558","Part 75 #anatoly #prankvideo #gym #fyp #london ","Performance","https://www.tiktok.com/@neronselie/video/7550709656126049558",52502,3465,8
"seungjaenim","6615561636847927297",2197558,"","Performance",4,0,"7552180610207436039","Do it again!","Performance","https://www.tiktok.com/@seungjaenim/video/7552180610207436039",313952,9071,1
"seungjaenim","6615561636847927297",2197558,"","Performance",4,1,"7551465900675812626","I said, use it up!","Performance","https://www.tiktok.com/@seungjaenim/video/7551465900675812626",142362,4652,2
"seungjaenim","6615561636847927297",2197558,"","Performance",4,2,"7550722057181433095","Hi!","Performance","https://www.tiktok.com/@seungjaenim/video/7550722057181433095",11333812,187247,3
"seungjaenim","6615561636847927297",2197558,"","Performance",4,3,"7549982121897561351","Those pants?!","Performance","https://www.tiktok.com/@seungjaenim/video/7549982121897561351",3549039,128415,4
"seungjaenim","6615561636847927297",2197558,"","Performance",4,4,"7549252241442540818","Are you okay?!","Performance","https://www.tiktok.com/@seungjaenim/video/7549252241442540818",1185722,44569,5
"seungjaenim","6615561636847927297",2197558,"","Performance",4,5,"7548502703031274759","Where is it?","Performance","https://www.tiktok.com/@seungjaenim/video/7548502703031274759",386013,13930,6
"seungjaenim","6615561636847927297",2197558,"","Performance",4,6,"7547764419623750920","Just a half","Performance","https://www.tiktok.com/@seungjaenim/video/7547764419623750920",5367752,138671,7
"seungjaenim","6615561636847927297",2197558,"","Performance",4,7,"7547001638532287762","It’s too hot!","Performance","https://www.tiktok.com/@seungjaenim/video/7547001638532287762",30937957,1340034,8
"Cut &Laugh_8128","7393248983405347886",44132,"","Performance",5,0,"7551380030627122487","Funny cooking fail 😅 #funny #makeyoulaugh #funnyvideos #tiktok #tiktok #cookingfail #makeyoulaugh #foryou ","Performance","https://www.tiktok.com/@cut_laugh_8128/video/7551380030627122487",33155975,1904298,1
"Cut &Laugh_8128","7393248983405347886",44132,"","Performance",5,1,"7551008180541590839","Dad Prank-Tell the waiter to take away Dad’s unfinished meal #funny #funnyvideos #prank #foryou #makeyoulaugh #vairl #dadprank #tiktok ","Performance","https://www.tiktok.com/@cut_laugh_8128/video/7551008180541590839",103413,5556,2
"Cut &Laugh_8128","7393248983405347886",44132,"","Performance",5,2,"7550631903930354974","Garbage Bag Prank #foryou #funny #funnyvideos #tiktok #makeyoulaugh #prank ","Performance","https://www.tiktok.com/@cut_laugh_8128/video/7550631903930354974",95596,4253,3
"Cut &Laugh_8128","7393248983405347886",44132,"","Performance",5,3,"7550267998284647735","Cooking Failure #foryou #funny #funnyvideos #fail #foodfails #cookingfail #makeyoulaugh ","Performance","https://www.tiktok.com/@cut_laugh_8128/video/7550267998284647735",13169794,392735,4
"Cut &Laugh_8128","7393248983405347886",44132,"","Performance",5,4,"7549158555258064142","Hot Water prank #foryou #tiktok #prank #funny #makeyoulaugh #funnyvideos #fail ","Performance","https://www.tiktok.com/@cut_laugh_8128/video/7549158555258064142",98710,2950,5
"Cut &Laugh_8128","7393248983405347886",44132,"","Performance",5,5,"7548784071028182285","Food failure #foryou #vairl #tiktok #funnyvideos #fail #foodfails ","Performance","https://www.tiktok.com/@cut_laugh_8128/video/7548784071028182285",442933,5666,6
"Cut &Laugh_8128","7393248983405347886",44132,"","Performance",5,6,"7548474717678718221","Scare Dad Prank #prank #fans #foryou #fyp #father #humor #funnyvideos #tiktok #viral ","Performance","https://www.tiktok.com/@cut_laugh_8128/video/7548474717678718221",74811,2984,7
"Cut &Laugh_8128","7393248983405347886",44132,"","Performance",5,7,"7548051384285941047","#prank #drinks #fyp #foryou #funnyvideos #tiktok ","Performance","https://www.tiktok.com/@cut_laugh_8128/video/7548051384285941047",60291,1366,8
"انس محمد","7307434168621925409",576267,"الاكونت التاني✌️
انوس مصر بنفسو😉وخد الجديد🔥","Performance",6,0,"7552494376321142038","بينقذ ابوه ع اخر لحظه من مراته😳","Performance","https://www.tiktok.com/@anas_mohamed33/video/7552494376321142038",137819,3376,1
"انس محمد","7307434168621925409",576267,"الاكونت التاني✌️
انوس مصر بنفسو😉وخد الجديد🔥","Performance",6,1,"7550690425732910358","الجزء التاني شوفو حصل اي ف الاخر😳","Performance","https://www.tiktok.com/@anas_mohamed33/video/7550690425732910358",415241,11573,2
"انس محمد","7307434168621925409",576267,"الاكونت التاني✌️
انوس مصر بنفسو😉وخد الجديد🔥","Performance",6,2,"7550662136960273686","","Performance","https://www.tiktok.com/@anas_mohamed33/video/7550662136960273686",9955832,115195,3
"انس محمد","7307434168621925409",576267,"الاكونت التاني✌️
انوس مصر بنفسو😉وخد الجديد🔥","Performance",6,3,"7549880054646394134","شاف ابنو بيغسل الغسيل لما رجع من السفر شوفو عمل اي😳","Performance","https://www.tiktok.com/@anas_mohamed33/video/7549880054646394134",990236,10128,4
"انس محمد","7307434168621925409",576267,"الاكونت التاني✌️
انوس مصر بنفسو😉وخد الجديد🔥","Performance",6,4,"7549878742857059607","رجع للبيت عشان يلاقي مفاجاه كبيره😳 والصادمه😱","Performance","https://www.tiktok.com/@anas_mohamed33/video/7549878742857059607",2899166,48829,5
"انس محمد","7307434168621925409",576267,"الاكونت التاني✌️
انوس مصر بنفسو😉وخد الجديد🔥","Performance",6,5,"7535865389880757526","الجزء الاول من المجرمين😳","Performance","https://www.tiktok.com/@anas_mohamed33/video/7535865389880757526",3115225,24993,6
"انس محمد","7307434168621925409",576267,"الاكونت التاني✌️
انوس مصر بنفسو😉وخد الجديد🔥","Performance",6,6,"7529102068296994070","الخدامه بتكتشف انها شيطانه وخربت بيت جوزها😳","Performance","https://www.tiktok.com/@anas_mohamed33/video/7529102068296994070",2016986,35542,7
"انس محمد","7307434168621925409",576267,"الاكونت التاني✌️
انوس مصر بنفسو😉وخد الجديد🔥","Performance",6,7,"7509063430402313495","شوفو حصل اي ف الاخر😳😳","Performance","https://www.tiktok.com/@anas_mohamed33/video/7509063430402313495",5979063,81103,8
"Khizar Omer Vlogs","7484959668018889750",787860,"Best entertaining content at your service!","Performance",7,0,"7552710612774571286","Qazi ka insaf😇 (PART 3)","Performance","https://www.tiktok.com/@khizaromervlogsofficial/video/7552710612774571286",126339,9652,1
"Khizar Omer Vlogs","7484959668018889750",787860,"Best entertaining content at your service!","Performance",7,1,"7552710357219839254","Qazi ka insaf😇(PART 2)","Performance","https://www.tiktok.com/@khizaromervlogsofficial/video/7552710357219839254",43445,1906,2
"Khizar Omer Vlogs","7484959668018889750",787860,"Best entertaining content at your service!","Performance",7,2,"7552710136490380566","Qazi ka insaf😇(PART 1)","Performance","https://www.tiktok.com/@khizaromervlogsofficial/video/7552710136490380566",32300,1438,3
"Khizar Omer Vlogs","7484959668018889750",787860,"Best entertaining content at your service!","Performance",7,3,"7552382905201200406","iPhone 17 pro max 🍊new mini vlog 😍(Part 3)","Performance","https://www.tiktok.com/@khizaromervlogsofficial/video/7552382905201200406",173085,11403,4
"Khizar Omer Vlogs","7484959668018889750",787860,"Best entertaining content at your service!","Performance",7,4,"7552382031854931222","iPhone 17 pro max 🍊new mini vlog 😍( Part 2)","Performance","https://www.tiktok.com/@khizaromervlogsofficial/video/7552382031854931222",171703,10983,5
"Khizar Omer Vlogs","7484959668018889750",787860,"Best entertaining content at your service!","Performance",7,5,"7552381748701695254","iPhone 17 pro max 🍊new mini vlog 😍 (Part 1)","Performance","https://www.tiktok.com/@khizaromervlogsofficial/video/7552381748701695254",181903,11578,6
"Khizar Omer Vlogs","7484959668018889750",787860,"Best entertaining content at your service!","Performance",7,6,"7551970542283181334","Banana se gari unlock😱 (PART 2)","Performance","https://www.tiktok.com/@khizaromervlogsofficial/video/7551970542283181334",467879,29471,7
"Khizar Omer Vlogs","7484959668018889750",787860,"Best entertaining content at your service!","Performance",7,7,"7551970292508282134","Banana se gari unlock😱 (PART 1)","Performance","https://www.tiktok.com/@khizaromervlogsofficial/video/7551970292508282134",13636829,372109,8
"serginholacerda","6792939144185758725",2526889,"Pai do Bento e comediante.
Me segue na rede vizinha? CLICA E VEM ⬇️","Performance",8,0,"7552637708737301816","O sapo vale a pena demais 🤣🤣","Performance","https://www.tiktok.com/@serginholacerda/video/7552637708737301816",165963,13998,1
"serginholacerda","6792939144185758725",2526889,"Pai do Bento e comediante.
Me segue na rede vizinha? CLICA E VEM ⬇️","Performance",8,1,"7551526917799791928","Fica até o final que vale a pena 🤣🤣🤣","Performance","https://www.tiktok.com/@serginholacerda/video/7551526917799791928",9778375,867754,2
"serginholacerda","6792939144185758725",2526889,"Pai do Bento e comediante.
Me segue na rede vizinha? CLICA E VEM ⬇️","Performance",8,2,"7550775438826540294","A DANÇA DAS MINHOCAS  ","Performance","https://www.tiktok.com/@serginholacerda/video/7550775438826540294",430955,41290,3
"serginholacerda","6792939144185758725",2526889,"Pai do Bento e comediante.
Me segue na rede vizinha? CLICA E VEM ⬇️","Performance",8,3,"7550440857950866693","Inimigos da moda 🤣🤣🤣","Performance","https://www.tiktok.com/@serginholacerda/video/7550440857950866693",437677,38420,4
"serginholacerda","6792939144185758725",2526889,"Pai do Bento e comediante.
Me segue na rede vizinha? CLICA E VEM ⬇️","Performance",8,4,"7550064379299958022","","Performance","https://www.tiktok.com/@serginholacerda/video/7550064379299958022",1515609,122027,5
"serginholacerda","6792939144185758725",2526889,"Pai do Bento e comediante.
Me segue na rede vizinha? CLICA E VEM ⬇️","Performance",8,5,"7547839791904066872","Sequência de piadas ruins de carros 🤣🤣","Performance","https://www.tiktok.com/@serginholacerda/video/7547839791904066872",2919498,207665,6
"serginholacerda","6792939144185758725",2526889,"Pai do Bento e comediante.
Me segue na rede vizinha? CLICA E VEM ⬇️","Performance",8,6,"7547418448717024568","Essa foi de graça 🤣🤣","Performance","https://www.tiktok.com/@serginholacerda/video/7547418448717024568",3858647,262043,7
"serginholacerda","6792939144185758725",2526889,"Pai do Bento e comediante.
Me segue na rede vizinha? CLICA E VEM ⬇️","Performance",8,7,"7546352823244508422","OS ENZOS ESTÃO DIFERENTES ","Performance","https://www.tiktok.com/@serginholacerda/video/7546352823244508422",3640164,301049,8
"Iluthefunny","6782383358220665862",788791,"Go release your stress 👇🏾👇🏾👇🏾

Let's hit 800K together","Performance",9,0,"7552768897624050999","Bro done change 😂🇨🇩 #fyp #viralvideo #explore #congolaise🇨🇩🇨🇬 #congo ","Performance","https://www.tiktok.com/@iluthefunny/video/7552768897624050999",179256,20858,1
"Iluthefunny","6782383358220665862",788791,"Go release your stress 👇🏾👇🏾👇🏾

Let's hit 800K together","Performance",9,1,"7552568119798156558","","Performance","https://www.tiktok.com/@iluthefunny/video/7552568119798156558",137739,12546,2
"Iluthefunny","6782383358220665862",788791,"Go release your stress 👇🏾👇🏾👇🏾

Let's hit 800K together","Performance",9,2,"7552381110487960887","Bro done change 😂🇵🇷 #fyp #viralvideo #explore #puertorico🇵🇷 #puertorico ","Performance","https://www.tiktok.com/@iluthefunny/video/7552381110487960887",809419,64961,3
"Iluthefunny","6782383358220665862",788791,"Go release your stress 👇🏾👇🏾👇🏾

Let's hit 800K together","Performance",9,3,"7552012875758456119","Ghana gangsters 😂🇬🇭 #fyp #viralvideo #explore #ghanatiktok🇬🇭 ","Performance","https://www.tiktok.com/@iluthefunny/video/7552012875758456119",513355,50686,4
"Iluthefunny","6782383358220665862",788791,"Go release your stress 👇🏾👇🏾👇🏾

Let's hit 800K together","Performance",9,4,"7551648355969928503","Bro done change 😂🇦🇷🇺🇸 #fyp #viralvideo #explore #messi #argentina ","Performance","https://www.tiktok.com/@iluthefunny/video/7551648355969928503",431716,47963,5
"Iluthefunny","6782383358220665862",788791,"Go release your stress 👇🏾👇🏾👇🏾

Let's hit 800K together","Performance",9,5,"7551289636803366158","Bro got scammed 😂 #fyp #viralvideo #explore ","Performance","https://www.tiktok.com/@iluthefunny/video/7551289636803366158",247280,7260,6
"Iluthefunny","6782383358220665862",788791,"Go release your stress 👇🏾👇🏾👇🏾

Let's hit 800K together","Performance",9,6,"7550912536497917239","Bro done change 😂🇸🇻 #fyp #viralvideo #explore #elsalvador ","Performance","https://www.tiktok.com/@iluthefunny/video/7550912536497917239",16347108,1548209,7
"Iluthefunny","6782383358220665862",788791,"Go release your stress 👇🏾👇🏾👇🏾

Let's hit 800K together","Performance",9,7,"7550533447421349134","Bro done change 😂🇷🇴 #fyp #viralvideo #explore #romania🇷🇴 #romania ","Performance","https://www.tiktok.com/@iluthefunny/video/7550533447421349134",2225277,144094,8
"Gege","6866238800164635650",166174,"Just Konten aja ya cuyyy✨
Business inq 📩
Cp : 082110051827 (admin)

Ig : @paulus_geong_","Performance",10,0,"7552449519057702156","Apakah masih banyak yg seperti ini ? #dprdgorontalo #gorontalo #DPRD #wahyudinmoridu #viraltiktok ","Performance","https://www.tiktok.com/@geongkris/video/7552449519057702156",403922,10735,1
"Gege","6866238800164635650",166174,"Just Konten aja ya cuyyy✨
Business inq 📩
Cp : 082110051827 (admin)

Ig : @paulus_geong_","Performance",10,1,"7551295239206505733","Ada kah yg tau apa janji Soekarno yg belum ditepati ? #pulaubuton #butonpride🏝 #kerajaanbuton #bentengterluasdidunia #janjisoekarno ","Performance","https://www.tiktok.com/@geongkris/video/7551295239206505733",5458988,176421,2
"Gege","6866238800164635650",166174,"Just Konten aja ya cuyyy✨
Business inq 📩
Cp : 082110051827 (admin)

Ig : @paulus_geong_","Performance",10,2,"7548669984856165637","Ada yg tau seberapa besar kapal ini ? #kapaljungjawa #kapalterbesardidunia #jungjawa #wonderoftheseas #symphonyoftheseas ","Performance","https://www.tiktok.com/@geongkris/video/7548669984856165637",2450812,22080,3
"Gege","6866238800164635650",166174,"Just Konten aja ya cuyyy✨
Business inq 📩
Cp : 082110051827 (admin)

Ig : @paulus_geong_","Performance",10,3,"7547206656745147704","Ada kah yang tahu blunder terparah pemain ini ? #javierzanetti #sepakbola #blunderterparah #andresescobar #robertobaggio ","Performance","https://www.tiktok.com/@geongkris/video/7547206656745147704",37771,518,4
"Gege","6866238800164635650",166174,"Just Konten aja ya cuyyy✨
Business inq 📩
Cp : 082110051827 (admin)

Ig : @paulus_geong_","Performance",10,4,"7545667617508363576","Ada kah yg tau siapa dalang sebenarnya ? #ferryirwandi #rizachalid #ahmadsahroni #indonesia🇮🇩 #demokrasi ","Performance","https://www.tiktok.com/@geongkris/video/7545667617508363576",40971,716,5
"Gege","6866238800164635650",166174,"Just Konten aja ya cuyyy✨
Business inq 📩
Cp : 082110051827 (admin)

Ig : @paulus_geong_","Performance",10,5,"7544366426144918789","Absen dong siapa aja yg tadi berkunjung ke rumah Ahmad Sahroni, buat kak salsa maju terus kak! @salsaer #ahmadsahroni #demo2025 #salsaerwina #salsaerwinadiaspora #DPRRI ","Performance","https://www.tiktok.com/@geongkris/video/7544366426144918789",10690234,505652,6
"Gege","6866238800164635650",166174,"Just Konten aja ya cuyyy✨
Business inq 📩
Cp : 082110051827 (admin)

Ig : @paulus_geong_","Performance",10,6,"7543891373406162232","Turut berdukacita atas meninggalnya pejuang kita Affan Kurniawan bunga 🥀 #demo28agustus2025 #ripdemokrasi #affankurniawan #dprri #demodpr ","Performance","https://www.tiktok.com/@geongkris/video/7543891373406162232",312592,9004,7
"Gege","6866238800164635650",166174,"Just Konten aja ya cuyyy✨
Business inq 📩
Cp : 082110051827 (admin)

Ig : @paulus_geong_","Performance",10,7,"7543644577434029317","Ada yg tahu berapa suhu tertinggi di Gurun ini ? #tempatterpanasdidunia #gurunlut #deathvalley #tempatterpanas #iran ","Performance","https://www.tiktok.com/@geongkris/video/7543644577434029317",584198,5159,8
"The Users","7325505175765500960",1235212,"❗️По рекламе tg: hililbob","Performance",1,0,"7550775148014505239","#nebogomdan #kxrxnfil @teomich @darnik @dionnyssshit @Вафелька🧇🥛 ","Performance","https://www.tiktok.com/@user202512356/video/7550775148014505239",5386323,620220,1
"The Users","7325505175765500960",1235212,"❗️По рекламе tg: hililbob","Performance",1,1,"7544730633755577622","#nebogomdan #kxrxnfil @teomich @сережа гамгамстайл @dionnyssshit ","Performance","https://www.tiktok.com/@user202512356/video/7544730633755577622",8959388,1114291,2
"The Users","7325505175765500960",1235212,"❗️По рекламе tg: hililbob","Performance",1,2,"7540004338798726422","#nebogomdan #kxrxnfil ","Performance","https://www.tiktok.com/@user202512356/video/7540004338798726422",688485,34977,3
"The Users","7325505175765500960",1235212,"❗️По рекламе tg: hililbob","Performance",1,3,"7537352054042299670","@The Users #gigachad #nebogomdan #kxrxnfil ","Performance","https://www.tiktok.com/@user202512356/video/7537352054042299670",992520,93511,4
"The Users","7325505175765500960",1235212,"❗️По рекламе tg: hililbob","Performance",1,4,"7534039262228909334","@The Users #nebogomdan #kxrxnfil #tolstiy ","Performance","https://www.tiktok.com/@user202512356/video/7534039262228909334",897951,70489,5
"The Users","7325505175765500960",1235212,"❗️По рекламе tg: hililbob","Performance",1,5,"7533672387083013398","@The Users #nebogomdan #kxrxnfil #tolstiy ","Performance","https://www.tiktok.com/@user202512356/video/7533672387083013398",1331128,91671,6
"The Users","7325505175765500960",1235212,"❗️По рекламе tg: hililbob","Performance",1,6,"7533370079979785494","#nebogomdan #kxrxnfil #tolstiy #darnik ","Performance","https://www.tiktok.com/@user202512356/video/7533370079979785494",459090,18979,7
"The Users","7325505175765500960",1235212,"❗️По рекламе tg: hililbob","Performance",1,7,"7533353737151122690","#nebogomdan #kxrxnfil #tolstiy #darnik ","Performance","https://www.tiktok.com/@user202512356/video/7533353737151122690",710383,35114,8
"Malik Abubaker","194944239494193152",8669310,"Snapchat malikabubaker15
 From Bahawalpur","Performance",2,0,"7552570006890892551","Replying to @. Qabar mai zinda baap part 15 #tiktokstory #tiktoksuspense ","Performance","https://www.tiktok.com/@malikabubaker/video/7552570006890892551",1207153,71751,1
"Malik Abubaker","194944239494193152",8669310,"Snapchat malikabubaker15
 From Bahawalpur","Performance",2,1,"7552207167814683922","Replying to @haris Qabar mai zinda baap part 14 #tiktokstory #tiktoksuspense ","Performance","https://www.tiktok.com/@malikabubaker/video/7552207167814683922",4318117,193401,2
"Malik Abubaker","194944239494193152",8669310,"Snapchat malikabubaker15
 From Bahawalpur","Performance",2,2,"7551834418151722248","Replying to @😈ریہاب(فخرے☠️غازی اباد))👊 Qabar mai zinda baap part 13","Performance","https://www.tiktok.com/@malikabubaker/video/7551834418151722248",4869947,230111,3
"Malik Abubaker","194944239494193152",8669310,"Snapchat malikabubaker15
 From Bahawalpur","Performance",2,3,"7551463479459204359","","Performance","https://www.tiktok.com/@malikabubaker/video/7551463479459204359",357841,7661,4
"Malik Abubaker","194944239494193152",8669310,"Snapchat malikabubaker15
 From Bahawalpur","Performance",2,4,"7551451772594883848","Replying to @{îtâçhí}₹yt Qabar mai zinda baap part 12 #tiktokstory #tiktoksuspense ","Performance","https://www.tiktok.com/@malikabubaker/video/7551451772594883848",826553,44119,5
"Malik Abubaker","194944239494193152",8669310,"Snapchat malikabubaker15
 From Bahawalpur","Performance",2,5,"7551090416708308242","Replying to @Nasir khattak Qabar mai zinda baap part 11 #tiktokstory #tiktoksuspense ","Performance","https://www.tiktok.com/@malikabubaker/video/7551090416708308242",4968705,252982,6
"Malik Abubaker","194944239494193152",8669310,"Snapchat malikabubaker15
 From Bahawalpur","Performance",2,6,"7550719028340329746","Replying to @Mr.bhujel in 🇦🇪 qabar mai zinda baap part 10 #tiktokstory #tiktoksuspense ","Performance","https://www.tiktok.com/@malikabubaker/video/7550719028340329746",10308675,504564,7
"Malik Abubaker","194944239494193152",8669310,"Snapchat malikabubaker15
 From Bahawalpur","Performance",2,7,"7550343015106383122","Replying to @STRANGER Qabar mai zinda baap part 9 #tiktokstory #tiktoksuspense ","Performance","https://www.tiktok.com/@malikabubaker/video/7550343015106383122",1977232,91234,8
"FrostForge","7498189966754743342",148148,"","Performance",3,0,"7552738010488474894","Funny family pranks#funnyvideos #prank #funny ","Performance","https://www.tiktok.com/@frostforge3/video/7552738010488474894",3227,44,1
"FrostForge","7498189966754743342",148148,"","Performance",3,1,"7552380365898288398","Funny family prank#funnyvideos #prank #funny ","Performance","https://www.tiktok.com/@frostforge3/video/7552380365898288398",13495,120,2
